19950624	19950625	 Kirkland, WA			Young boy repts. witnessing strange light overhead at his residence.  (Facts unclear; no follow-up rept.)
19950913	19950913	 Potter Valley, CA		30 sec.	Woman suddenly awakens at dawn and witnesses bright red &quot;dot&quot; hovering outside her window. Suddenly got larger, moved to N.
19950806	19950807	 Bakersfield, CA		8 hrs.	Many individuals report multiple objects in formation moving, zigzagging  in sky above city.  Had red, green, &amp; white lights.
19950801	19950801	 Tacoma, WA		60 sec.	Woman and landlord witness &quot;two boxes connected at one corner&quot; drifting north.  Faint reddish color.  Witness alarmed by sighting.
19951115	19951116	 Green Co., TN		2 hrs.	FAA empl. relays facts of written rept.  Man and woman encounter 3 bizarre ships that hovered over them on Hwy. 70.
19950624	19950624	 Florence, AL		2 sec.	Man &amp; son witness &quot;round, green object, like circle inside circle&quot; streak across sky, disappear.  Very clear view.  Good rept..
19951004	19951004	 Seattle, WA			Woman calls to report a &quot;UFO&quot; in southern sky.  Flashing red, blue, green lights; stationary.  (Possible star?)
19951019	19951019	 Vancouver, WA		3 min.	Fed. empl. (pilot &amp; a/c mech.) w/ 2 co-workers witness 2 metallic discs approach from E sky below contrails, turn, streak. Exclnt.
19950606	19950607	 Oroville, CA		50 min.	Woman&apos;s voice repts. 4 objects over home in rural area.  (Facts unclear--no return call; phone disconnected 2 days later.)
19950804	19950804	 Vancouver, WA		3 min.	Son wakes mother; both witness clump of bright, white lights overhead in formation.  &quot;Like clump of stars.&quot; Obj. streaks off.
19950807	19950807	 Bakersfield, CA			Bakersfield Californian (newspaper) publishes front-page photo of peculiar flaming disc w/ tail.  No explanation provided.
19950507	19950510	 Seattle, WA			Man calls regarding sighting of triangular ship he witnessed over Univ. of  Washington campus.  (Reported in l993.)
19950930	19950930	 Anderson, IN		1 min.	Young woman repts. seeing &quot;4 very bright lights.&quot;  Objs. hovered, then streaked off.  (Caller failed to leave phone #.)
19950318	19950422	 Bakersfield, CA			Man repts. sighting over Bakersfield.  (Facts unclear; no return call.)
19950430	19950501	 Mt. City, TN			Computer engin. repts. strange conversation re UFO&apos;s w/ USAF officers at Patrick AFB, FL.  They used (seemingly) covert names.
19950221	19950225	 Yakima, WA		3 min.	Man sees bright light approaching; prominent in night sky. Splits into 3 lights, 1 white, 2 red. Drifts off.
19950315	19950315	 Cannis City, FL		7 sec.	Two males walking on railroad tracks see luminous, white disc descend from clouds, level out, turn, streak north.
19950221	19950221	 Colville Reservation, WA			Colville Police Disp. repts. &quot;blue, shimmering thing&quot; observed.  Then it &quot;blew up,&quot; and disappeared.
19950929	19950929	 Sacramento, CA		3.5 hrs.	Man reports object with white &amp; red lights &quot;very close to sun and moon.&quot; (??)  (Detailed facts not available.)
19950808	19950808	 Clinton, MO		15 min.	Son wakes mother to observe peculiar pulsing red, blue, yellow lights positioned in row.  Obj. appears to eject colored light.
19951008	19951008	 Phoenix, AZ			Young man in back of p/u truck, witnesses &quot;flaming red/orange&quot; obj. to W, near Luke AFB.  Flares, dims, rises vert., winks out.
19950611	19950615	 Farmington, UT			FAA Controller calls to relay sighting report of &quot;shiny, round object&quot; witnessed on 11JN95 over Ogden, UT.
19950210	19950210	 Oregon City, OR		10 min	Woman &amp; daughter witness strange, large cloud formation.  Daughter saw an actual object in cloud.
19951028	19951028	 Auburn, WA		2 sec.	Woman repts. a &quot;white, round meteor,&quot; viewed from Rte. 64.  Viewed to north approx. 25 deg. above horizon.
19950219	19950221	 Fargo, ND		10 min.	Red light seen over Fargo below clouds.  Hovered for 10 min., faded, flashed, slowly moved east. Seen twice.
19941229	19950101	 La Crosse, WA	 delta		Telephoned Report:Mother and six children were driving northwest on Zaring Cutoff Road, when the children spotted bright lights to the right side.  They were three seemingly identical black, delta-shaped ships with a very bright yellow or white &quot;headlight&quot; on the front, which was scanning the ground ahead of and below them as they flew across the road at an estimated speed of 5 m.p.h..  After the objects had crossed the road, passing directly over the car, they turned south and continued moving in that direction.((NUFORC Note:  We spoke with the mother and some of the older children, and they were quite sincere and convincing.  The mother intimated that she did not care to go outside after dark after the incident.  Please see the illustrations from the witnesses, posted to the NUFORC website at the following address:  http://www.nuforc.org/CB941229.htmlPD))
19950421	19950424	 Newport, OR			While looking at stars, man sees &quot;satellite.&quot; 2nd obj. streaks up to 1st, merges w/ it. Then, 3rd obj. streaks up to 2 others.
19950324	19950324	 Las Vegas, NV			Oakland FAA calls to rept. UFO sighting rept. from comm. pilot returning from Las Vegas.
19950407	19950409	 Boulder, CO		7 sec.	College stud. sees 3 objs. in formation pass directly overhead.  Very fast.  Covers 120 deg. in 7 seconds.
19950525	19950525	 Silverdale, WA			Young woman calls to rept. witnessing &quot;Pegasus-like&quot; obj. w/ &quot;flapping wings.&quot;  (No other calls).
19950518	19950518	 Middletown, CT			Police Dept. calls to relay report.  (Telephone line suddenly goes dead.  No return call.)
19950825	19950825	 Sarasota, FL		5 sec.	Telephoned Report:Man repts. seeing &quot;elliptical, solid object&quot; descend through clouds.  Was not plane, had no wings.  Obj. darted &quot;all over the place.&quot;
19951011	19951011	 New York City/Brooklyn, NY		12 min.	Young man, mother witness watch strange red obj. 45 deg. above horizon w/ binocular.  Obj. suddenly fades, disappears from sight.
19950821	19951113	 Seattle, WA			Woman reports seeing bizarre, large, white light over Seattle.  (Limited facts available as of 21NO95.)
19950103	19950103	 Redmond, WA		5 sec.	Experienced ufologist reports seeing large, round, white light that moved across sky.  Saw 2 other small obj..
19951017	19951017	 Miami, FL			FAA controller relays  UFO sighting  reported by &quot;crew&quot; of aircraft 15 miles SE of Lakeland FL. Vortac. Did not show on a/c radar.
19950628	19950628	 Irving, TX		7 min.	Man driving S to Oakville sees obj. w/ tiny lights on bottom, flashing light on top moving N, suddenly reverse course.  Good rept.
19950825	19950825	 Bothell, WA		5 sec.	Telephoned Report: Woman driving on Redmond-Wdinville Hwy hears strange buzzing noise, then sees peculiar blue light, bigger than moon, going N..
19950121	19950121	 Portland, OR		15 min.	Man was walking during the early morning and witnesses three very colorful objects to the southwest.  They appear to move, one of the objects bobbing down below the horizon and returning to view.
19950206	19950208	 Little Rock, AR	 disk		Woman was awakened by barking dogs in the early morning hours.  She observed two &quot;falling stars,&quot; which turned into &quot;dome lights.&quot;  They moved further away from the observer, then they appeared to move closer.  They appeared to remain in paired formation.  They appeared capable of moving very fast.  Soon after the objects were first spotted, military jet aircraft entered the area.  Aircraft &quot;were everywhere&quot; on the previous night, as well.
19950126	19950126	 Concrete, WA	 light	55 min.	Seattle City Light employee, who had witnessed strange object along Route 20 in December 1994, reports strange lights near horizon, and dropping down below horizon.  No follow-up report.
19950829	19950918	 Inglewood, CA			Woman reports observing peculiar light flashing white, green, blue.  Sees same object 2 days later. (Possible star?)
19950312	19950312	 Avondale, AZ		90 min.	Woman witnessed two flashing lights, then five lights.  Moved across sky in bizarre manner.
19950729	19950730	 Wilkes-Barre, PA		20 sec.	Two men witnes peculiar bright flash in sky, followed by 4 beeps.  Then witness object streaking across sky, turns, flashes.
19951005	19951005	 North Las Vegas, NV			Young woman goes outside, see group of teenage girls looking as sky.  Large cigar-ship w/ bright lights hovering in sky.   Other rpts.
19950814	19950817	 Federal Way, WA		1 sec.	Man sees pecular green light w/ &quot;comet-like tail&quot; streak from W to E 70 degrees above S horizon.  3x size of Venus.  Very bright.
19950512	19950512	 Starkey, OR		20 min.	Experienced logger repts. three very bright lights in morning sky.  Middle one rises, accelerates into distance; others follow!
19950106	19950107	 Glendo, WY		15 min	Mother and son were driving at dusk in SE Wyoming, when her son noticed a strange white light, brighter than the sun, pass behind a cloud, and then descend into it.  The object was being pursued by an aircraft, which had a flashing red light on it. The circular object was approximately ten times the apparent size of the red light on the aircraft.  The aircraft circled the cloud the object had descended into, and then left.  The object was not observed again. Warren AFB at Cheyenne, WY, was contacted, but they reported no radar contact.
19950625	19950927	 Portland, OR			Man reports seeing bizarre sighting while aboard Flight #725 enroute from Denver to Portland.
19950221	19950221	 Lake Tahuyeh, WA		20 min.	MUFON member reports gigantic, black ship passes NNE over house at 5 mph. 20 min sighting. Good rept.
19951105	19951106	 Mascoutah, IL		7 sec.	Nurse returning home sees &quot;bright white light shoot over her truck, straight ahead (of her).&quot;  Upset.  Possible phy. effect on car.
19950805	19950812	 Woodland, WA			Husband &amp; wife witness strange, bright light in night sky.  Other reports in area for same night.  (Facts unclear.)
19951119	19951119	 Virginia Beach, VA		25 sec.	Mother heard high-pitch whine pass over house.  Daughter witnessed large circular craft w/ multiple circular whitish, yellow lights.
19950329	19950329	 Jacksonville, FL		10 min	Woman reports bright, &quot;neon-like&quot; light, which moved, got brighter,  ascended vertically very fast.
19951112	19951114	 Keesler AFB, MS		1 hr.	Man rpts. bizarre obj moving in night sky near &quot;Keesler&quot; (AFB?).  Other objs near.  All w/ strange red &amp; blue lights, maneuvered.
19950804	19950804	 Sacramento, CA		4 min.	Woman watching satellite, sees small, round ball moving across the sky.  Ran around corner of bldg. to follow obj., but was gone.
19950629	19950630	 Klamath Falls, OR			Man repts. bright obj. overhead, &quot;brighter than Jupiter.&quot;  Moves slowly to SE, enters haze at 15&apos; K, disappears from view.
19950425	19950425	 Portland, OR		75 min.	Man, lying on bed, sees very bright ball of light enter apt.. Could feel heat from obj., felt paralyzed.  Loud humming above
19950422	19950422	 Oregon, IL		60 sec.	Local police relay rept. from youth, who had reported seeing saucer-shaped obj. w/ dome and marker lights.
19950925	19950925	 Ronan, MT			Woman &amp; fiance&apos; witness strange light in E sky.  Was visible at 0610 hrs. same day.  (Not vis. in same area of sky next night.)
19950530	19950530	 Byron, MN		105 min.	Man witnesses bright obj. in E sky.  It moves &quot;strangely, fast,&quot; approached second &quot;star,&quot; rose very quickly, disappeared. Alarmed.
19950330	19950331	 Warren, MI		10 min.	Man calls to report woman&apos;s sighting. She had seen bright light 1-2 miles away; dims, then splits into 6 obj.
19950122	19950123	 Renton, WA		3 min.	Man and his two sons were driving south on I-405, when they all saw two pairs of white lights.  One of the pairs of lights started moving to the northwest.  Each pair of lights were so close that they almost appeared to be one light, but they were distinct pairs, nevertheless.  They were stationary for quite a period of time.  The observers estimated they were 400-500 feet off the ground, and perhaps 1 mile south of I-405.  No strobe lights evident.  Very strange in appearance.Man reported a sighting in l990 with two other witnesses.  Object was 150 feet away; looked like a &quot;cigar.&quot;
19950223	19950223	 Tacoma, WA		45 min.	Mother &amp; son witness strange lighted obj. in S sky. Moved relative to trees. Slowly rose &amp; disappeared.
19950201	19950222	 Fort Lewis, WA			Prof. mech./pilot w/ daughter witness bright green light w/ tail descend westbound into Ft. Lewis. 2nd sightng of same.
19930502	19950502	 Vancouver, WA			Man repts. peculiar sightings he &amp; sister had experienced sometime during spring l993.  Will send report.
19950315	19950316	 St. Louis, MO			Radio news clearinghouse calls regarding sighting on 03/15/95.  Hundreds of calls received.
19950314	19950314	 Seattle, WA		10 sec.	Man reports a bright blue obj. that streaked to north below the overcast.  Very bright, very fast.
19951108	19951108	 Pilot Rock, OR	 light	1 hr.	Two brothers were returning to Pendleton, OR, and Dixie, WA, after hunting in Oregon.  Upon approaching Pilot Rock, OR, the brother driving the lead vehicle, a Suzuki (Samurai?) noticed a peculiar cluster of blue-white colored round lights, positioned in a square or rectangular pattern, ahead.  He called his brother on CB radio (Ch. 4) to ask is he saw it, and the brother answered that he certainly did.  The lights disappeared from sight, then reappeared on the other side of the road.  They passed through Pilot Rock, and the object became visible again as they were leaving that town.  The object had the same appearance as it had had before they arrived at Pilot Rock, and it stayed with them (according to their conscious recollection, for another 30 minutes. The brothers made several interesting observations at the time of the incident.  Most interesting was the fact that even though they were talking over a CB channel that traditionally is used very heavily by loggers, and other users in that area of Oregon (Ch. 4), they heard no other users during the entire experience!  Also, they saw no other traffic on their side of the highway,. even though they remember seeing oncoming traffic in the other lane.  When they got home, they topped off the fuel tanks in their trucks.  Craig&apos;s vehicle indicated that he had driven 98.7 miles from deer camp, where both he and his brother had filled their vehicles&apos; fuel tanks from fuel cans.  When they got to Pendleton, his vehicle, which was getting about 25 miles per gallon, took less than 2 gallons of fuel!Craig had spent 9 years in the military, during which time, he said, he had seen many different types of weapons used.  This aerial event, or object, was like nothing he had ever seen before, he said.
19950507	19950518	 Gresham, OR		10 sec.	Man repts. very clear sighting of a very bright disc, below clouds flying from SW sky.  Made zig-zag movements, flew off.
19950704	19950706	 Orlando, FL		4-5 min	I would like to report three yellow oval lights which passed over Orlando,Florida on July 4, 1995 at aproximately 21:30 (9:30 pm). These were the sizeof Venus (which they passed close by). Two of them traveled one after the otherat exactly the same speed and path heading south-southeast. The third oneappeared about a minute later following the same path as the other two. Thewhole sighting lasted about 4-5 minutes. There were 4 other witnesses oldenough to report the sighting. My 4 year old and 5 year old children were theones who called my attention to the &quot;moving stars&quot;. These objects moved fasterthan an airplane and did not resemble an aircraft, and were moving much slowerthan a shooting star. As for them being fireworks, their path was too regularand coordinated. If anybody else saw this phenomenon, please contact me at:	ler@gnv.ifas.ufl.edu
19940915	19950406	 Arlington, WA		10 sec.	Comm. pilot repts. multiple, &quot;almost translucent&quot; objects streaking directly over his home in Fall l994.
19950107	19950107	 Malmstrom AFB, MT			Woman calls Malmstrom AFB second time, possibly regarding second sighting.  She had called the night before.
19950915	19950918	 Corvallis, MT			Young couple witness strange &quot;white light w/ 2 red lights&quot; pass overhead.  Object made several sharp turns, flies strangely.
19950327	19950328	 Harmony, ME		90 min.	Retired ship captain reports strange light to NE.  (Later writes to confirm obj. is star.)
19950920	19951020	 Puyallup, WA			Man repts. seeing obj. &quot;w/ long tail, several football fields long.&quot;  Left bright, broad trail in night sky.
19950212	19950212	 El Cerrito, CA			Young woman reports red streak passing east to south over Lawrence Livermore facility.
19950224	19950225	 Fernley, NV		20 min	Woman repts. 2 sightings of red light hovering. Turns white.  For some reason,  4-yr. old daughter frightened by sighting.
19950221	19950226	 Council Bluffs, IA		15 min.	Young man sees 3 solid lights; pulls off highway.  Sees gigantic,  gray triangle w/ &quot;archways.&quot;  Good rept,  excellent drawing.
19950110	19950110	 Riverside, CA		30 sec.	Man went outside at 0715 to pick up papers and noticed in western sky what appeared to be &quot;fireworks&quot; dropping out of the sky below clouds under conditions of excellent visibility.  The objects stopped descending, forming a cluster of six to the right, and one solitary object to the left of the others, all above Riverside.  They were distinctly golden in color. The objects started moving--&quot;like bubbles move in the wind&quot;--and accelerated rapidly to the west, quickly disappearing from sight.
19950730	19950729	 Bolivia, NC		10 min.	NC Emer. Commo.Cntr. repts. 2 police officers reporting strange lights in sky near Goose Creek area.
19950527	19950527	 Tacoma, WA		10 sec.	Man (anon.--Boeing empl., former USAF)  repts. witnessing 4 lights, &quot;like balls of light,&quot; streaking in night sky, silent.  Bizarre.
19950316	19950322	 Molalla, OR		10 min.	Young woman on rural road witnesses strange, bright obj..  Round on top, pointed on bottom.
19950913	19950912	 Tallahassee, FL		30 sec.	Two men witness &quot;large white disc, w/ slight yellow tinge, larger than full moon,&quot; move slowly across sky to S,  turn. Halo around it.
19950911	19950911	 Whitefish, MT		5 min.	Man &amp; wife witness cluster of lights move along hor. to NE near Salish Mtn. Obj. suddenly &quot;fires&quot; 4 &quot; bolts of light&quot; at mtn. twice.
19950422	19950423	 Seattle, WA		4 sec.	2 univ. stud. see dramatic &quot;meteor&quot; in S sky, then witness  chevron of lights &quot;like kite&quot; in same area of sky. Zig-zags off!
19951105	19951105	 Lexington, KY		3 hrs.	Young man in state of excitement calls to report a &quot;big ball of light&quot; had circled him as he walked along RR tracks.  Missing time(?).
19950825	19950824	 Cleveland, OH		10 sec.	Telephoned Report: Man witnesses 3-4 extraordinarily bright flashes above horizon in eastern sky.  Thinks nuclear power station exploded.  Very upset by experience.One of many reports of this incident.((NUFORC Note:  This was the second telephoned report we received about this incident.  The man was located in a  neighborhood to the west of Cleveland.  He sounded very credible, and was very upset by what he had just seen.  PD))
19950821	19950822	 Tacoma, WA		1 sec.	Man witnesses &quot;blue-green object&quot; streaking from the eastern sky to the SE.
19951119	19951119	 Olathe, KS		1 hr.	Family repts. a stationary obj. in night sky that is flashing red, blue, silver.  Appears to rotate.  (Not inconsistent w/ star.)
19950104	19950104	 Noxen, PA	 unknown	5  min.	Young man hears a strange &quot;swishing&quot; sound approaching from the south.  Three minutes later, he observes a strange, dark ship w/ red lights on nose and tail pass directly overhead at 40 feet above treetops.  He watches it for 3-5 minutes as it passes over town of Noxen, PA, headed north.  Witnesses similar craft 45 minutes later headed south along same course!
19950728	19950728	 Belmont, CA		25 min.	Man &amp; wife rept. strange, moving light in sky.  Looks like &quot;three headlights in a row.&quot;  Not an airliner or helicopter, they report.
19950315	19950315	 Vienna, VA		3 sec.	Retired senior comm. pilot, wife, &amp; daughter (comm. pilot) see obj. streak vertically down in western sky.
19950502	19950502	 Memphis, TN			Woman reports that her grandfather, an American Indian, tells tribal stories very similar in nature to UFO reports.
19950725	19950725	 West Seattle, WA		5 min.	Woman repts. seeing highly reflective, small obj. maneuvering in sky.  Appeared &quot;to have energy around it.&quot;
19950828	19950828	 Burbank, CA		5 sec.	Woman reports seeing bizarre &quot;white orb&quot; in sky.  As big as an aircraft.  Appeared to be &quot;moving sideways.&quot;  Called police, USAF.
19951014	19951017	 Troy, MT		2 sec.	Two women witness green obj, &quot;size of full moon,&quot; fly directly toward them, descend from SE.  Illuminated trees on top of mtn..
19950214	19950214	 Chico, CA			Woman calls to report that 3 children reported seeing &quot;round, alien ship&quot; overhead, w/ yellow, orange, red, white lights.
19950128	19950130	 Burbank, CA		15 sec.	Two men were playing tennis, when one drew the attention of the other to a very bright object moving very rapidly across the morning sky at a very high angular velocity.  They estimated its altitude at 25,000 feet or greater.  The object was as bright &quot;as a magnesium flare, was very thin in appearance, but it appeared to have no wings.  It flew with a wobbling motion.  One of the observers is a pilot, with a great deal of experience around aircraft under varied conditions.
19950714	19950714	 Seattle, WA			Multiple calls received regarding strange obj. over Pug. Sound. (Note:  King Co. Airport Sec. Police rept. MIG-17 doing aerobatics.)
19950917	19950917	 Richardson, TX		30 min.	2 young men tossing football on high sch. grounds witness approx. 15-20 bizarre obj. in stormy sky.  Some hovered, others moved.
19800107	19950226	 Oklahoma City, OK	 other	10 min.	Man repts. football-shaped obj., 30-40&apos; long on N side of I-240.  &quot;Skin&quot; appeared to &quot; rotate&quot; around 2 axes (!).
19950423	19950424	 Hickory Corners, MI		1 sec.	Woman hears strange, loud humming overhead, which ceases, then starts again.  Looks up, sees multiple strange lights.
19950820	19950821	 Holly, WA			Daughter, very upset, wakes mother.  Both witness yellow light descend into nearby field.  Two guard dogs very upset, cringe.
19951010	19951010	 Oakland, CA		1 min.	Woman repts.  bright light in NW sky, suddenly approaches her, flies slowly overhead.  Swept wings, 2 blurry lights either side.
19950814	19950814	 Martinez, CA			Young man reports witnessing &quot;yellow object&quot; moving in sky.  (Facts limited and unclear.)
19950811	19950819	 Puyallup, WA		1 min.	Man went outside to smoke, witnesses peculiar light pass overhead very fast.  Appeared to move south, but suddenly turned.
19950521	19950522	 Phoenix, AZ		1 min.	Man southbound on I-17 100 miles N of Phoenix sees large &quot;disc &quot; on ground w/ structure on top.  &quot;Fireball&quot; over city next a.m..
19950913	19950914	 Midvale, UT			Man witnesses multi-colored obj. moving relative to nearby stars.  Appeared to have two smaller objects on each side of it.
19950116	19950117	 Renton, WA		10 sec.	Young man sees very bright object streak across the sky at a very high angular velocity.  It appeared to have an exceptionally bright area of light on the upper portion of the trailing portion of the object.  It appeared to change shapes, and then disappeared behind a stand of trees.
19951017	19951018	 Mergas, GA			Several people witness &quot;4 little red lights&quot; move across sky.  They darted erratically, moved fast.  Some yellow light present, too.
19950123	19950123	 Seattle, WA		30 sec.	A man and his wife witness strange, metallic disc hovering just above the water.  It streaked off.  Very brief report, and the caller does not call back.
19951114	19951116	 Midway, GA		2 min.	Mother notices &quot;aircraft&quot; over Midway River, suddenly &quot;engine noise&quot; seem to slow.  She &amp; kids see 2 &quot;mushroom shaped&quot; craft.
19950818	19950817	 Kearney, MO		10 min.	Woman repts. witnessing unusual, very bright lights, &quot;like airplane lights,&quot; in vicinity of Smithville, MO.  Had blinking lights, too.
19921015	19950725	 Wilsonville, OR	 light	15 sec.	Woman repts. seeing &quot;round, flashing lights&quot; moving S to N while in hospital.
19950817	19950829	 McKenzie, ND		10 sec.	Husband &amp; wife witness strange, red beam of light stream through screened window of mobile home. 10-12&quot; wide.  Very alarmed.
19950405	19950406	 Boyertown, PA		1 hr.	Young woman sees bizarre green, white, &amp; red &quot;stick,&quot; which rotates 90 deg., expands laterally.  Good rept.
19950801	19950802	 Seattle, WA		1-2 sec.	Woman, cousin, and neighbors witness large, very bright obj. descend rapidly in SW sky. &quot;1/2 size of moon.&quot; Large tail, left trail.
19950524	19950524	 Brentwood, TN		1 min.	Young boy (14 yrs.), mother, &amp; friend witness large, white obj., size of moon fly almost overhead
19950419	19950712	 Richmond, VA		15 min.	Family &amp; 12 athletes witness huge, black disc w/ dome in center.  Very close. Returns on second occasion.
19950512	19950512	 Carmichael, CA			Man repts. &quot;red thing&quot; near North Star.  Obj. seems to illuminate clouds.  Called Sacramento Sheriff&apos;s office.
19950812	19950813	 Lancaster, WA		1 hr.	FAA empl. reports 2 stationary radar returns over Lancaster.  USAF radar confirms returns.  Multiple visual sightitings of 2 obj..
19950827	19950828	 Lost Lake, OR		1 min.	Man &amp; wife witness &quot;line of 8-9 lights in a row.&quot;  Center light(s) blinked on and off.  Lights then streak out across sky.  Strange.
19950924	19950924	 Boise, ID		20 min.	Woman calls to report seeing large, triangular-shaped, black mass hovering, moving slowly.  Son sees same thing from diff. loc..
19950817	19950823	 South Park, WA		90 sec.	Man witnesses &quot;white spot&quot; flying in formation directly above landing 747 aircraft.  Obj. suddenly streaked off.
19950914	19950914	 Columbus (Canada), NB		5 sec.	Telephoned Report: Man steps outside house to smoke, see obj. extending out over edge of roof.  Sees bizarre obj. w/ solid, hazy lights streak off.
19950413	19950415	 Brooklyn, AR		5 sec.	Witness repts. huge, brilliantly bright triangle passes overhead.  Lit up area, hovered, turned, streaked off.
19950727	19950728	 Beaverton, OR		7 min.	Woman repts. hovering light over nearby field.  Hovered, changed colors, moved very slowly. Later, saw 5 lights in formation.
19950117	19950125	 Anchorage, AK	 light	15 min.	A student employee from KRUA radio station at the Univ. of AK called to enquire about the calls received about two glowing, moving,lights over the Inlet that night.  They received 20-25 calls, including a call from the FAA.  Good consistency between the reports.
19891126	19950714	 Dallas, TX	 triangle	10 min.	Woman repts. bizarre, triangular ship w/ stunning, red, blue, green, &amp; white lights. Surrounded by a haze.  Excellent rept..
19950730	19950730	 Baltimore, MD		5 sec.	Woman repts. seeing strange, bright obj. moving back &amp; forth, moving in circles.  Streaks to north out of sight.
19950917	19950918	 Colorado Springs, CO			Man reports witnessing a gray colored &quot;flying-wing&quot; shaped craft flying silently overhead.  Moved at steady pace.
19950724	19950725	 Olympia, WA		22 sec.	Group of 5 (?) people witness &quot;shooting star&quot; streak across sky, then stop.  Second &quot;star&quot; began to move. (Not all facts clear.)
19950929	19951002	 Manchester, ME			Mother calls to report that her son would not go to bed &quot;until he had drawn in detail the interior of ship&quot; he had seen that night.
19951118	19951118	 Mojave, CA		35 min.	Woman repts. 2 objs., &quot;big and small,&quot; hovering in clear sky to SW.  Lights appear to blink or strobe.  Other witnesses.
19950523	19950523	 Woodland, ME		20 min.	Woman, husband, police officer, &amp; sec. guard witness 2 objs., one large &amp; white, one smaller, red &amp; green.  8 windows in big one!
19950804	19950804	 Bothell, WA			MUFON member observes w/ binoculars &quot;ivory-colored object, wingless&quot; descend into trees in vicinity of FEMA facility.
19950219	19950221	 Fenton, MI			Man repts. moving obj. w/ strange lights moving E to W.  Hovered below overcast (?).
19950301	19950303	 Sedalia, MO		5 min.	Woman, neighbor see huge, bright lighted &quot;cigar&quot; ship w/ windows.  Drifted over farm, rose vertically. Good rept.
19950729	19950802	 Culver City, CA			Woman sits outside to witness aircraft.  Sees a large &quot;triangular-shaped obj. w/ pastel lights on edge&quot; pass slowly overhead.
19951022	19951022	 Auburn, CA		6 sec.	Young girl w/ friends witness bizarre &quot;triangle w/ 3 red, dim lights,&quot; streak across sky.  Strobed bright light.  Scared, nauseous.
19950730	19950730	 San Fernando, CA		3.5 hrs.	Man repts. multiple sightings of strangely lighted craft hovering, then streaking overhead in clear sky.  Some w/ subdued lights.
19950613	19950613	 Tulare, CA		3 min.	Woman repts. strange obj. w/ 3 bright red &quot;laser-like&quot; lights, which flickered in irregular pattern.  Called local police, FAA.
19950726	19950726	 Mason City, IA			Woman repts. seeing peculiar star zigzagging across sky.  Fifth sighting in a week.
19950612	19950612	 Wichita, KS			Man calls on behalf of person, who has had possible involvement w/ strange creatures.  Directed to investigators.
19960428	19960428	 Idaho Falls, ID		4 sec.	Group of young people witness blue-green light--&quot;ball of fire&quot;--streak down at angle.  4 min. later, hear 2x loud booms.  Dramatic!
19951203	19951203	 Nisqually Delta, WA		15 sec.	Observer and husband observed an immense, intensely bright aura of light being radiated upwards from beside the highway on top of the hill just south of the Nisqually delta area.  The light was very visible, lighting up the sky and surrounding area for quite a distance, illuminating approximately 30-40 degrees (arc) of sky for about 3 seconds.  Ten seconds later, it happened again.  Then, approximnately 10 minutes later, as they were driving west on Rte. 101, they looked back to the same area and witnessed the same phenomenon. Their impression was that the light was being radiated from a solid object, that was sitting on the ground, out of sight, beside the highway. There were several other vehicles on the road at the time.  One was a truck, together with several passenger cars.
19960504	19960504	 Fagle, ID		20 min.	Woman &amp; daughter see very brilliant light w/ &quot;little lights spinning out of it.&quot;  1st obj. appears to land, 2nd arrives!  Police.
19960519	19960526	 Santa Barbara, CA			Young woman reports seeing unusual entities on beach.  Creatures were clothed in unusual garments.  (No written rept. received.)
19961126	19970209	 Daytona Beach, FL	 disk	1minute	SUMMARY:  miles to the east we saw 5 discs in a semi arc. they were the size of a dinner plate. color that of a lighter flame, yellow. the clouds parted and a large grey black object appeared. they all just disapearred. shuttle launching mission.at aprox.18 nautical5 dinner plate size discs. color of lighter flame,yellow. in a semi arc ,they just disapear. then the storm clouds seem to just roll they unfold a large grey black object. we can&apos;t make out shape.they all just puffed out. we work at gayfers dept. store  one is a seamstress,one a price scanner me a hair stylist.
19960313	19960313	 Pink Hill, NC		4 min.	Man walked out onto his front porch at 2305 hours, and saw a very bright light in the sky.  With binoculars, it looked as though it had four small lights on one end, and it was giving off sparks on the other. The object stayed in place for 3-5 minutes, at which time it suddenly moved toward the southeast at a constant velocity, disappearing from sight.
19960115	19960115	 Spanaway, WA			Telephoned Report:  Husband and wife were awakened at 0500 hrs. by lights in their bedroom.It was raining very hard, and there had been strong winds that night. they reported seeing a very bright, colored light about 3/4 miles from their house.  It lit up the entire area, and the light fluctuated.  They also heard a loud humming sound, and their power went off for 1 second.  Suddenly, the wind died down, and they experienced an &quot;eerie calm.&quot;  The light came from behind the trees, and it was red, and it came through the trees. NOTE:  Michael Atkins, MUFON Field Investigator, investigated this report, and he discovered from the local fire department that an electrical transformer had exploded, or shorted out.
19961116	19961117	 Reading, PA		5 sec.	At 2313 hours, the caller was walking his dog and was looking to the northern sky.  Suddenly, he saw a VERY bright red light streak across the sky, parallel to the horizon, moving from east to west. The object had a very long tail on it, perhaps miles long.  It gave off an orange glow, and the front of the fireball was distinctly round, although the shape of whatever object was inside the fireball was not discernible.  It was the fastest thing he had ever seen!!  It looked like it was on fire, and was bright orange.
19960211	19960211	 Lake Stevens, WA			Caller and four other observers see a peculiar egg-shaped, orange-red light move from southeast to northwest.  Estimated altitude was 1,000-1,500 feet.  They were located at 30th and 105th Ave. in Lake Stevens when they saw it.
19960412	19960417	 Baltimore, MD		5 sec.	Man sees formation of 10-12 dimly lit amber lights in wedge-formation pass E to W overhead at VERY high speed, like shooting star.
